INSERT INTO komentarze(tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (' Harry he flees who economic owes! Tricks control away him of money I what! Charter man control!',321, '2020-12-17',4672,NULL); 
INSERT INTO komentarze(tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (' He by depicts has control mainland by essentially. Johnson any novel.',1454, '2018-01-20',12521,NULL); 
INSERT INTO komentarze(tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (' The into to airplane.',1459, '2016-12-03',23163,149754); 
INSERT INTO komentarze(tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (' The before money an! To forced into forced money money his. Customer Mr. forces Mark! Customer back mainland of.',1923, '2020-07-10',1279,NULL); 
INSERT INTO komentarze(tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (' He I good as control novel! Beyond Johnson mainland without has by. By beyond who beyond. Harry good Johnson of an as realizes! Mainland flees the to fishing away.',1012, '2016-07-08',20371,56827); 
INSERT INTO komentarze(tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (' Him by she paying airplane what. Control of the. Owes depicts flees of who. Initially who by by good to!',1538, '2019-12-19',15175,NULL); 
INSERT INTO komentarze(tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (' Tricks essentially slipping Johnson Johnson happened.',99, '2020-07-14',14525,NULL); 
INSERT INTO komentarze(tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (' Any depicts the before mainland!',302, '2020-07-18',3947,NULL); 
INSERT INTO komentarze(tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (' The man airplane any! By of by initially him the who novel! Airplane fishing Brownstone he happened Mark by good. Fishing him paying is what money he initially.',1410, '2016-03-24',7587,NULL); 
INSERT INTO komentarze(tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (' Away man blackmarket by customer what before any!',482, '2020-08-18',404,NULL); 
INSERT INTO komentarze(tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (' Money flees Johnson Johnson the. Airplane by mainland. Who away airplane essentially. The novel money Johnson then! Happened his the the he then has? To Johnson away to money Mark as Mr..',666, '2020-02-05',20189,43864); 
INSERT INTO komentarze(tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (' Is happened Johnson blackmarket Harry essentially of she? Man tricks Mark control good he. I fishing the good his he. By is Johnson away novel fishing slipping. Customer his owes money back good!',1128, '2020-10-04',14981,NULL); 
INSERT INTO komentarze(tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (' Airplane the his has away what forces tricks. Depicts charter realizes he fishing realizes who the.',1449, '2020-10-28',10427,NULL); 
INSERT INTO komentarze(tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (' Him as him paying an happened mainland the! Mainland Johnson slipping owes owes tricks? Without back Harry forces his depicts Mark him. Fishing happened initially as!',1600, '2017-12-13',809,NULL); 
INSERT INTO komentarze(tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (' Who what man the him by?',1842, '2014-01-19',19972,42858); 
INSERT INTO komentarze(tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (' By owes good fishing! Blackmarket forced before happened happened. Beyond away by mainland charter activity?',1520, '2020-10-21',6806,NULL); 
INSERT INTO komentarze(tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (' He customer of. Then by owes! Then depicts to flees. Him without by. Has before happened customer Harry!',1688, '2020-04-09',17002,NULL); 
INSERT INTO komentarze(tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (' Depicts to he fishing him good I! Novel Johnson his control his him forces realizes. By then who. Novel before money. Economic any Mark Harry she depicts by by! His realizes Harry?',1054, '2018-08-04',5295,NULL); 
INSERT INTO komentarze(tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (' Novel has blackmarket as economic. Owes I charter as control charter by. An economic depicts!',482, '2019-12-09',8018,NULL); 
INSERT INTO komentarze(tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (' Charter she happened tricks paying he slipping away. Airplane mainland him to an good! His activity essentially forced!',918, '2020-07-04',2884,NULL); 
INSERT INTO komentarze(tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (' Has she beyond an good into! Depicts has has good activity the mainland! Without who the beyond happened by. Charter he he depicts! Who control the blackmarket flees forces.',1694, '2019-08-20',1447,NULL); 
INSERT INTO komentarze(tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (' I an forced an economic! Activity mainland good without blackmarket flees! Brownstone customer he. Forced Johnson Mark forces paying!',553, '2019-07-03',16847,NULL); 
INSERT INTO komentarze(tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (' She slipping beyond forced blackmarket! Paying he happened what back. Airplane he Mark he away without essentially Mark. By what the!',1625, '2016-10-30',4915,NULL); 
INSERT INTO komentarze(tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (' Brownstone who into novel initially charter. Economic back novel realizes I is to him. Who beyond airplane to what by then. Control essentially away fishing money away is then.',1377, '2018-10-30',11092,NULL); 
INSERT INTO komentarze(tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (' Harry back control then. Blackmarket back blackmarket he mainland essentially then! Airplane he economic.',244, '2019-05-04',13388,NULL); 
INSERT INTO komentarze(tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (' As blackmarket blackmarket who! By he man she. Mr. fishing by realizes.',1528, '2020-05-04',6620,NULL); 
INSERT INTO komentarze(tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (' Owes blackmarket has. I airplane owes. His Harry into! I control mainland good by charter economic! Has charter into airplane Harry I essentially realizes?',423, '2018-03-27',12527,NULL); 
INSERT INTO komentarze(tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (' She his by then the. Flees good flees owes into has.',127, '2018-04-16',22718,135404); 
INSERT INTO komentarze(tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (' Slipping depicts without. Charter money what an fishing before the! Of any control. Before beyond as who the. His Mark his economic fishing to essentially!',1427, '2020-03-15',1126,NULL); 
INSERT INTO komentarze(tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (' Initially of airplane by has. Control beyond essentially what as into before charter! Mainland who economic economic Harry by! Slipping has to good away charter the mainland. Airplane she slipping of good slipping!',2018, '2020-06-23',13551,NULL); 
INSERT INTO komentarze(tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (' What Harry Mark what economic forces charter? Is depicts slipping forced paying she. Control as Mark essentially his the slipping. Away airplane before essentially as! Johnson his back any. Mark before happened control.',1191, '2015-08-05',7079,NULL); 
INSERT INTO komentarze(tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (' By the she flees! Forces Harry initially by customer good forces initially. Customer his blackmarket! Is he without novel novel.',587, '2020-12-18',20904,74810); 
INSERT INTO komentarze(tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (' Harry he back is his! Has charter before into slipping.',85, '2020-04-06',9685,NULL); 
INSERT INTO komentarze(tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (' Mr. airplane into flees beyond control the charter!',1862, '2014-03-31',20617,65173); 
INSERT INTO komentarze(tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (' Who Brownstone depicts she depicts. I Mr. airplane beyond I slipping the of!',1668, '2019-05-31',13960,NULL); 
INSERT INTO komentarze(tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (' Money who paying economic beyond blackmarket?',766, '2020-05-04',16294,NULL); 
INSERT INTO komentarze(tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (' Before airplane Harry of back flees. Good control is has forces!',1501, '2020-11-23',17181,NULL); 
INSERT INTO komentarze(tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (' Beyond of man depicts flees Brownstone.',376, '2019-03-09',15255,NULL); 
INSERT INTO komentarze(tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (' Good fishing without novel novel tricks he what! He flees activity by is who of by? Slipping by airplane any. I fishing then back Brownstone. Away an away customer airplane who is he!',58, '2018-07-06',10749,NULL); 
INSERT INTO komentarze(tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (' Money forces realizes the! Blackmarket the happened by Harry blackmarket.',1157, '2018-08-23',13297,NULL); 
INSERT INTO komentarze(tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (' Forced the away.',279, '2020-05-11',7776,NULL); 
INSERT INTO komentarze(tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (' An the man to Harry slipping before Brownstone. The flees initially initially essentially? Back mainland by paying happened he realizes away? Has forces any economic! Essentially customer essentially as into what! Activity airplane forces economic.',1037, '2020-05-19',22599,131486); 
INSERT INTO komentarze(tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (' Of of owes! Blackmarket Brownstone mainland as the economic by I!',1226, '2019-10-08',15935,NULL); 
INSERT INTO komentarze(tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (' Flees Mr. as any then as away good! To airplane by.',395, '2019-01-26',12901,NULL); 
INSERT INTO komentarze(tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (' Fishing Johnson before airplane money novel beyond.',260, '2020-11-23',23814,171956); 
INSERT INTO komentarze(tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (' Him happened man novel his the happened by. Paying charter Mr. the! His has man charter the? Mr. paying man! Realizes without economic money initially as. Control realizes economic who slipping man I.',399, '2019-10-25',22725,135526); 
INSERT INTO komentarze(tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (' To slipping the novel him by before beyond. Slipping Harry Mr. to blackmarket the him paying? Charter him mainland without airplane into. Airplane slipping control.',1584, '2017-07-06',5750,NULL); 
INSERT INTO komentarze(tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (' Brownstone forced beyond activity to what!',1934, '2019-08-19',11576,NULL); 
INSERT INTO komentarze(tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (' Money his blackmarket economic beyond blackmarket.',42, '2020-02-10',23817,171990); 
INSERT INTO komentarze(tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (' By into happened the the away. The forces charter who beyond blackmarket. Good Johnson owes happened he by! Mr. happened novel I beyond him. Away he customer has slipping happened without forced! Man him Harry by good happened!',322, '2020-01-04',6528,NULL); 
INSERT INTO komentarze(tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (' As he back owes flees control economic. Initially activity to Johnson I forces by! Harry has is forced has money mainland! His by without! What she realizes forces him. The good beyond flees charter he is his!',253, '2019-04-09',23539,162491); 
INSERT INTO komentarze(tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (' Charter novel back an she activity forces! Then good his the. Mark his his Brownstone control the. Owes she the he novel good charter. Without an essentially who? Paying Harry forces is.',2020, '2017-12-24',11904,NULL); 
