INSERT INTO uzytkownicy(id_konta, nazwa, czy_dziecko) VALUES (1,'by1', FALSE); 
INSERT INTO uzytkownicy(id_konta, nazwa, czy_dziecko) VALUES (520,'novel7', FALSE); 
INSERT INTO uzytkownicy(id_konta, nazwa, czy_dziecko) VALUES (520,'Brownstone8', FALSE); 
INSERT INTO uzytkownicy(id_konta, nazwa, czy_dziecko) VALUES (521,'the1', FALSE); 
INSERT INTO uzytkownicy(id_konta, nazwa, czy_dziecko) VALUES (522,'Brownstone6', FALSE); 
INSERT INTO uzytkownicy(id_konta, nazwa, czy_dziecko) VALUES (522,'the3', FALSE); 
INSERT INTO uzytkownicy(id_konta, nazwa, czy_dziecko) VALUES (522,'the8', TRUE); 
INSERT INTO uzytkownicy(id_konta, nazwa, czy_dziecko) VALUES (522,'novel7', FALSE); 
INSERT INTO uzytkownicy(id_konta, nazwa, czy_dziecko) VALUES (522,'away2', FALSE); 
INSERT INTO uzytkownicy(id_konta, nazwa, czy_dziecko) VALUES (523,'his3', FALSE); 
INSERT INTO uzytkownicy(id_konta, nazwa, czy_dziecko) VALUES (524,'Mark8', FALSE); 
INSERT INTO uzytkownicy(id_konta, nazwa, czy_dziecko) VALUES (525,'good6', FALSE); 
INSERT INTO uzytkownicy(id_konta, nazwa, czy_dziecko) VALUES (526,'good4', FALSE); 
INSERT INTO uzytkownicy(id_konta, nazwa, czy_dziecko) VALUES (526,'activity8', FALSE); 
INSERT INTO uzytkownicy(id_konta, nazwa, czy_dziecko) VALUES (526,'paying1', FALSE); 
INSERT INTO uzytkownicy(id_konta, nazwa, czy_dziecko) VALUES (527,'without8', FALSE); 
INSERT INTO uzytkownicy(id_konta, nazwa, czy_dziecko) VALUES (528,'him2', FALSE); 
INSERT INTO uzytkownicy(id_konta, nazwa, czy_dziecko) VALUES (528,'away4', FALSE); 
INSERT INTO uzytkownicy(id_konta, nazwa, czy_dziecko) VALUES (529,'away4', FALSE); 
INSERT INTO uzytkownicy(id_konta, nazwa, czy_dziecko) VALUES (529,'without7', TRUE); 
INSERT INTO uzytkownicy(id_konta, nazwa, czy_dziecko) VALUES (530,'paying3', FALSE); 
INSERT INTO uzytkownicy(id_konta, nazwa, czy_dziecko) VALUES (531,'beyond1', FALSE); 
INSERT INTO uzytkownicy(id_konta, nazwa, czy_dziecko) VALUES (531,'mainland5', FALSE); 
INSERT INTO uzytkownicy(id_konta, nazwa, czy_dziecko) VALUES (532,'airplane9', FALSE); 
INSERT INTO uzytkownicy(id_konta, nazwa, czy_dziecko) VALUES (532,'initially4', TRUE); 
INSERT INTO uzytkownicy(id_konta, nazwa, czy_dziecko) VALUES (533,'as1', FALSE); 
INSERT INTO uzytkownicy(id_konta, nazwa, czy_dziecko) VALUES (533,'him5', TRUE); 
INSERT INTO uzytkownicy(id_konta, nazwa, czy_dziecko) VALUES (533,'his9', FALSE); 
INSERT INTO uzytkownicy(id_konta, nazwa, czy_dziecko) VALUES (534,'Mark3', FALSE); 
INSERT INTO uzytkownicy(id_konta, nazwa, czy_dziecko) VALUES (535,'Mr.5', FALSE); 
INSERT INTO uzytkownicy(id_konta, nazwa, czy_dziecko) VALUES (536,'essentially4', FALSE); 
INSERT INTO uzytkownicy(id_konta, nazwa, czy_dziecko) VALUES (537,'money8', FALSE); 
INSERT INTO uzytkownicy(id_konta, nazwa, czy_dziecko) VALUES (538,'essentially4', FALSE); 
INSERT INTO uzytkownicy(id_konta, nazwa, czy_dziecko) VALUES (538,'paying1', TRUE); 
INSERT INTO uzytkownicy(id_konta, nazwa, czy_dziecko) VALUES (538,'Mark8', FALSE); 
INSERT INTO uzytkownicy(id_konta, nazwa, czy_dziecko) VALUES (538,'forces2', TRUE); 
INSERT INTO uzytkownicy(id_konta, nazwa, czy_dziecko) VALUES (538,'his5', FALSE); 
INSERT INTO uzytkownicy(id_konta, nazwa, czy_dziecko) VALUES (538,'depicts3', FALSE); 
INSERT INTO uzytkownicy(id_konta, nazwa, czy_dziecko) VALUES (539,'I5', FALSE); 
INSERT INTO uzytkownicy(id_konta, nazwa, czy_dziecko) VALUES (539,'activity2', FALSE); 
INSERT INTO uzytkownicy(id_konta, nazwa, czy_dziecko) VALUES (539,'without1', TRUE); 
INSERT INTO uzytkownicy(id_konta, nazwa, czy_dziecko) VALUES (539,'then4', FALSE); 
INSERT INTO uzytkownicy(id_konta, nazwa, czy_dziecko) VALUES (540,'customer4', FALSE); 
INSERT INTO uzytkownicy(id_konta, nazwa, czy_dziecko) VALUES (541,'by6', FALSE); 
INSERT INTO uzytkownicy(id_konta, nazwa, czy_dziecko) VALUES (541,'depicts4', FALSE); 
INSERT INTO uzytkownicy(id_konta, nazwa, czy_dziecko) VALUES (541,'depicts3', FALSE); 
INSERT INTO uzytkownicy(id_konta, nazwa, czy_dziecko) VALUES (542,'by4', FALSE); 
INSERT INTO uzytkownicy(id_konta, nazwa, czy_dziecko) VALUES (542,'into8', TRUE); 
INSERT INTO uzytkownicy(id_konta, nazwa, czy_dziecko) VALUES (543,'happened5', FALSE); 
INSERT INTO uzytkownicy(id_konta, nazwa, czy_dziecko) VALUES (544,'economic1', FALSE); 
INSERT INTO uzytkownicy(id_konta, nazwa, czy_dziecko) VALUES (544,'tricks6', FALSE); 
INSERT INTO uzytkownicy(id_konta, nazwa, czy_dziecko) VALUES (544,'has9', FALSE); 
INSERT INTO uzytkownicy(id_konta, nazwa, czy_dziecko) VALUES (545,'has1', FALSE); 
INSERT INTO uzytkownicy(id_konta, nazwa, czy_dziecko) VALUES (545,'novel3', TRUE); 
INSERT INTO uzytkownicy(id_konta, nazwa, czy_dziecko) VALUES (546,'what3', FALSE); 
INSERT INTO uzytkownicy(id_konta, nazwa, czy_dziecko) VALUES (547,'the2', FALSE); 
INSERT INTO uzytkownicy(id_konta, nazwa, czy_dziecko) VALUES (547,'airplane3', FALSE); 
INSERT INTO uzytkownicy(id_konta, nazwa, czy_dziecko) VALUES (547,'away6', TRUE); 
INSERT INTO uzytkownicy(id_konta, nazwa, czy_dziecko) VALUES (548,'is1', FALSE); 
INSERT INTO uzytkownicy(id_konta, nazwa, czy_dziecko) VALUES (548,'of8', FALSE); 
INSERT INTO uzytkownicy(id_konta, nazwa, czy_dziecko) VALUES (549,'his2', FALSE); 
INSERT INTO uzytkownicy(id_konta, nazwa, czy_dziecko) VALUES (549,'back8', TRUE); 
INSERT INTO uzytkownicy(id_konta, nazwa, czy_dziecko) VALUES (550,'before2', FALSE); 
INSERT INTO uzytkownicy(id_konta, nazwa, czy_dziecko) VALUES (550,'happened4', TRUE); 
INSERT INTO uzytkownicy(id_konta, nazwa, czy_dziecko) VALUES (551,'customer5', FALSE); 
INSERT INTO uzytkownicy(id_konta, nazwa, czy_dziecko) VALUES (552,'good9', FALSE); 
INSERT INTO uzytkownicy(id_konta, nazwa, czy_dziecko) VALUES (553,'money3', FALSE); 
INSERT INTO uzytkownicy(id_konta, nazwa, czy_dziecko) VALUES (553,'activity9', FALSE); 
INSERT INTO uzytkownicy(id_konta, nazwa, czy_dziecko) VALUES (553,'I5', TRUE); 
INSERT INTO uzytkownicy(id_konta, nazwa, czy_dziecko) VALUES (553,'his7', FALSE); 
INSERT INTO uzytkownicy(id_konta, nazwa, czy_dziecko) VALUES (554,'then9', FALSE); 
INSERT INTO uzytkownicy(id_konta, nazwa, czy_dziecko) VALUES (554,'flees6', FALSE); 
INSERT INTO uzytkownicy(id_konta, nazwa, czy_dziecko) VALUES (555,'he5', FALSE); 
INSERT INTO uzytkownicy(id_konta, nazwa, czy_dziecko) VALUES (555,'Johnson2', FALSE); 
INSERT INTO uzytkownicy(id_konta, nazwa, czy_dziecko) VALUES (556,'man7', FALSE); 
INSERT INTO uzytkownicy(id_konta, nazwa, czy_dziecko) VALUES (557,'beyond4', FALSE); 
INSERT INTO uzytkownicy(id_konta, nazwa, czy_dziecko) VALUES (558,'the1', FALSE); 
INSERT INTO uzytkownicy(id_konta, nazwa, czy_dziecko) VALUES (558,'owes5', FALSE); 
INSERT INTO uzytkownicy(id_konta, nazwa, czy_dziecko) VALUES (559,'novel2', FALSE); 
INSERT INTO uzytkownicy(id_konta, nazwa, czy_dziecko) VALUES (560,'novel3', FALSE); 
INSERT INTO uzytkownicy(id_konta, nazwa, czy_dziecko) VALUES (560,'he5', TRUE); 
INSERT INTO uzytkownicy(id_konta, nazwa, czy_dziecko) VALUES (561,'man5', FALSE); 
INSERT INTO uzytkownicy(id_konta, nazwa, czy_dziecko) VALUES (561,'novel9', FALSE); 
INSERT INTO uzytkownicy(id_konta, nazwa, czy_dziecko) VALUES (562,'the5', FALSE); 
INSERT INTO uzytkownicy(id_konta, nazwa, czy_dziecko) VALUES (562,'airplane3', FALSE); 
INSERT INTO uzytkownicy(id_konta, nazwa, czy_dziecko) VALUES (563,'man3', FALSE); 
INSERT INTO uzytkownicy(id_konta, nazwa, czy_dziecko) VALUES (564,'beyond3', FALSE); 
INSERT INTO uzytkownicy(id_konta, nazwa, czy_dziecko) VALUES (564,'as1', TRUE); 
INSERT INTO uzytkownicy(id_konta, nazwa, czy_dziecko) VALUES (565,'slipping1', FALSE); 
INSERT INTO uzytkownicy(id_konta, nazwa, czy_dziecko) VALUES (565,'depicts2', TRUE); 
INSERT INTO uzytkownicy(id_konta, nazwa, czy_dziecko) VALUES (565,'good8', FALSE); 
INSERT INTO uzytkownicy(id_konta, nazwa, czy_dziecko) VALUES (566,'without9', FALSE); 
INSERT INTO uzytkownicy(id_konta, nazwa, czy_dziecko) VALUES (566,'slipping4', TRUE); 
INSERT INTO uzytkownicy(id_konta, nazwa, czy_dziecko) VALUES (566,'of3', TRUE); 
INSERT INTO uzytkownicy(id_konta, nazwa, czy_dziecko) VALUES (567,'an6', FALSE); 
INSERT INTO uzytkownicy(id_konta, nazwa, czy_dziecko) VALUES (568,'who5', FALSE); 
INSERT INTO uzytkownicy(id_konta, nazwa, czy_dziecko) VALUES (569,'Mark8', FALSE); 
INSERT INTO uzytkownicy(id_konta, nazwa, czy_dziecko) VALUES (570,'he6', FALSE); 
INSERT INTO uzytkownicy(id_konta, nazwa, czy_dziecko) VALUES (571,'the6', FALSE); 
INSERT INTO uzytkownicy(id_konta, nazwa, czy_dziecko) VALUES (572,'the2', FALSE); 
INSERT INTO uzytkownicy(id_konta, nazwa, czy_dziecko) VALUES (572,'the8', FALSE); 
INSERT INTO uzytkownicy(id_konta, nazwa, czy_dziecko) VALUES (572,'Brownstone3', TRUE); 
INSERT INTO uzytkownicy(id_konta, nazwa, czy_dziecko) VALUES (573,'Harry2', FALSE); 
INSERT INTO uzytkownicy(id_konta, nazwa, czy_dziecko) VALUES (574,'into1', FALSE); 
INSERT INTO uzytkownicy(id_konta, nazwa, czy_dziecko) VALUES (574,'good5', TRUE); 
INSERT INTO uzytkownicy(id_konta, nazwa, czy_dziecko) VALUES (575,'he2', FALSE); 
INSERT INTO uzytkownicy(id_konta, nazwa, czy_dziecko) VALUES (576,'flees2', FALSE); 
INSERT INTO uzytkownicy(id_konta, nazwa, czy_dziecko) VALUES (576,'economic9', TRUE); 
INSERT INTO uzytkownicy(id_konta, nazwa, czy_dziecko) VALUES (576,'Mark1', FALSE); 
INSERT INTO uzytkownicy(id_konta, nazwa, czy_dziecko) VALUES (577,'the2', FALSE); 
INSERT INTO uzytkownicy(id_konta, nazwa, czy_dziecko) VALUES (578,'man7', FALSE); 
INSERT INTO uzytkownicy(id_konta, nazwa, czy_dziecko) VALUES (579,'fishing6', FALSE); 
INSERT INTO uzytkownicy(id_konta, nazwa, czy_dziecko) VALUES (580,'is9', FALSE); 
INSERT INTO uzytkownicy(id_konta, nazwa, czy_dziecko) VALUES (580,'happened6', FALSE); 
INSERT INTO uzytkownicy(id_konta, nazwa, czy_dziecko) VALUES (581,'customer4', FALSE); 
INSERT INTO uzytkownicy(id_konta, nazwa, czy_dziecko) VALUES (582,'him6', FALSE); 
INSERT INTO uzytkownicy(id_konta, nazwa, czy_dziecko) VALUES (582,'charter2', FALSE); 
INSERT INTO uzytkownicy(id_konta, nazwa, czy_dziecko) VALUES (583,'any4', FALSE); 
INSERT INTO uzytkownicy(id_konta, nazwa, czy_dziecko) VALUES (583,'essentially6', TRUE); 
INSERT INTO uzytkownicy(id_konta, nazwa, czy_dziecko) VALUES (584,'has2', FALSE); 
INSERT INTO uzytkownicy(id_konta, nazwa, czy_dziecko) VALUES (585,'good8', FALSE); 
INSERT INTO uzytkownicy(id_konta, nazwa, czy_dziecko) VALUES (586,'by9', FALSE); 
INSERT INTO uzytkownicy(id_konta, nazwa, czy_dziecko) VALUES (587,'owes2', FALSE); 
INSERT INTO uzytkownicy(id_konta, nazwa, czy_dziecko) VALUES (588,'initially2', FALSE); 
INSERT INTO uzytkownicy(id_konta, nazwa, czy_dziecko) VALUES (588,'him6', TRUE); 
INSERT INTO uzytkownicy(id_konta, nazwa, czy_dziecko) VALUES (588,'of3', FALSE); 
INSERT INTO uzytkownicy(id_konta, nazwa, czy_dziecko) VALUES (588,'man9', TRUE); 
INSERT INTO uzytkownicy(id_konta, nazwa, czy_dziecko) VALUES (588,'man8', FALSE); 
INSERT INTO uzytkownicy(id_konta, nazwa, czy_dziecko) VALUES (588,'essentially1', FALSE); 
INSERT INTO uzytkownicy(id_konta, nazwa, czy_dziecko) VALUES (589,'he7', FALSE); 
INSERT INTO uzytkownicy(id_konta, nazwa, czy_dziecko) VALUES (590,'the3', FALSE); 
INSERT INTO uzytkownicy(id_konta, nazwa, czy_dziecko) VALUES (590,'fishing7', FALSE); 
INSERT INTO uzytkownicy(id_konta, nazwa, czy_dziecko) VALUES (590,'fishing6', FALSE); 
INSERT INTO uzytkownicy(id_konta, nazwa, czy_dziecko) VALUES (591,'Brownstone8', FALSE); 
INSERT INTO uzytkownicy(id_konta, nazwa, czy_dziecko) VALUES (592,'before7', FALSE); 
INSERT INTO uzytkownicy(id_konta, nazwa, czy_dziecko) VALUES (592,'then8', TRUE); 
INSERT INTO uzytkownicy(id_konta, nazwa, czy_dziecko) VALUES (592,'realizes4', TRUE); 
INSERT INTO uzytkownicy(id_konta, nazwa, czy_dziecko) VALUES (592,'she2', FALSE); 
INSERT INTO uzytkownicy(id_konta, nazwa, czy_dziecko) VALUES (592,'his5', FALSE); 
INSERT INTO uzytkownicy(id_konta, nazwa, czy_dziecko) VALUES (592,'by3', TRUE); 
INSERT INTO uzytkownicy(id_konta, nazwa, czy_dziecko) VALUES (593,'flees6', FALSE); 
INSERT INTO uzytkownicy(id_konta, nazwa, czy_dziecko) VALUES (593,'beyond5', TRUE); 
INSERT INTO uzytkownicy(id_konta, nazwa, czy_dziecko) VALUES (594,'slipping4', FALSE); 
INSERT INTO uzytkownicy(id_konta, nazwa, czy_dziecko) VALUES (594,'beyond7', FALSE); 
INSERT INTO uzytkownicy(id_konta, nazwa, czy_dziecko) VALUES (594,'into2', TRUE); 
INSERT INTO uzytkownicy(id_konta, nazwa, czy_dziecko) VALUES (595,'mainland6', FALSE); 
INSERT INTO uzytkownicy(id_konta, nazwa, czy_dziecko) VALUES (596,'good4', FALSE); 
INSERT INTO uzytkownicy(id_konta, nazwa, czy_dziecko) VALUES (596,'man1', FALSE); 
INSERT INTO uzytkownicy(id_konta, nazwa, czy_dziecko) VALUES (597,'by6', FALSE); 
INSERT INTO uzytkownicy(id_konta, nazwa, czy_dziecko) VALUES (598,'to3', FALSE); 
INSERT INTO uzytkownicy(id_konta, nazwa, czy_dziecko) VALUES (598,'forces5', TRUE); 
INSERT INTO uzytkownicy(id_konta, nazwa, czy_dziecko) VALUES (598,'man9', TRUE); 
INSERT INTO uzytkownicy(id_konta, nazwa, czy_dziecko) VALUES (598,'Harry7', FALSE); 
INSERT INTO uzytkownicy(id_konta, nazwa, czy_dziecko) VALUES (599,'depicts3', FALSE); 
INSERT INTO uzytkownicy(id_konta, nazwa, czy_dziecko) VALUES (599,'him8', TRUE); 
INSERT INTO uzytkownicy(id_konta, nazwa, czy_dziecko) VALUES (600,'his8', FALSE); 
INSERT INTO uzytkownicy(id_konta, nazwa, czy_dziecko) VALUES (600,'customer2', FALSE); 
INSERT INTO uzytkownicy(id_konta, nazwa, czy_dziecko) VALUES (601,'good2', FALSE); 
INSERT INTO uzytkownicy(id_konta, nazwa, czy_dziecko) VALUES (602,'Mark2', FALSE); 
INSERT INTO uzytkownicy(id_konta, nazwa, czy_dziecko) VALUES (602,'activity5', TRUE); 
INSERT INTO uzytkownicy(id_konta, nazwa, czy_dziecko) VALUES (603,'by3', FALSE); 
INSERT INTO uzytkownicy(id_konta, nazwa, czy_dziecko) VALUES (604,'beyond8', FALSE); 
INSERT INTO uzytkownicy(id_konta, nazwa, czy_dziecko) VALUES (604,'depicts3', TRUE); 
INSERT INTO uzytkownicy(id_konta, nazwa, czy_dziecko) VALUES (604,'customer7', FALSE); 
INSERT INTO uzytkownicy(id_konta, nazwa, czy_dziecko) VALUES (604,'the9', TRUE); 
INSERT INTO uzytkownicy(id_konta, nazwa, czy_dziecko) VALUES (605,'mainland9', FALSE); 
INSERT INTO uzytkownicy(id_konta, nazwa, czy_dziecko) VALUES (606,'an5', FALSE); 
INSERT INTO uzytkownicy(id_konta, nazwa, czy_dziecko) VALUES (607,'happened3', FALSE); 
INSERT INTO uzytkownicy(id_konta, nazwa, czy_dziecko) VALUES (607,'his7', FALSE); 
INSERT INTO uzytkownicy(id_konta, nazwa, czy_dziecko) VALUES (607,'forces9', FALSE); 
INSERT INTO uzytkownicy(id_konta, nazwa, czy_dziecko) VALUES (608,'Mr.4', FALSE); 
INSERT INTO uzytkownicy(id_konta, nazwa, czy_dziecko) VALUES (608,'as8', FALSE); 
INSERT INTO uzytkownicy(id_konta, nazwa, czy_dziecko) VALUES (609,'an6', FALSE); 
INSERT INTO uzytkownicy(id_konta, nazwa, czy_dziecko) VALUES (610,'before5', FALSE); 
INSERT INTO uzytkownicy(id_konta, nazwa, czy_dziecko) VALUES (611,'the5', FALSE); 
INSERT INTO uzytkownicy(id_konta, nazwa, czy_dziecko) VALUES (612,'happened6', FALSE); 
INSERT INTO uzytkownicy(id_konta, nazwa, czy_dziecko) VALUES (612,'his5', TRUE); 
INSERT INTO uzytkownicy(id_konta, nazwa, czy_dziecko) VALUES (613,'depicts5', FALSE); 
INSERT INTO uzytkownicy(id_konta, nazwa, czy_dziecko) VALUES (613,'tricks3', TRUE); 
INSERT INTO uzytkownicy(id_konta, nazwa, czy_dziecko) VALUES (614,'good8', FALSE); 
INSERT INTO uzytkownicy(id_konta, nazwa, czy_dziecko) VALUES (614,'by4', FALSE); 
INSERT INTO uzytkownicy(id_konta, nazwa, czy_dziecko) VALUES (614,'the1', FALSE); 
INSERT INTO uzytkownicy(id_konta, nazwa, czy_dziecko) VALUES (615,'fishing2', FALSE); 
INSERT INTO uzytkownicy(id_konta, nazwa, czy_dziecko) VALUES (615,'Brownstone6', TRUE); 
INSERT INTO uzytkownicy(id_konta, nazwa, czy_dziecko) VALUES (615,'before5', TRUE); 
INSERT INTO uzytkownicy(id_konta, nazwa, czy_dziecko) VALUES (616,'tricks5', FALSE); 
INSERT INTO uzytkownicy(id_konta, nazwa, czy_dziecko) VALUES (616,'happened6', FALSE); 
INSERT INTO uzytkownicy(id_konta, nazwa, czy_dziecko) VALUES (617,'Johnson2', FALSE); 
INSERT INTO uzytkownicy(id_konta, nazwa, czy_dziecko) VALUES (617,'depicts7', TRUE); 
INSERT INTO uzytkownicy(id_konta, nazwa, czy_dziecko) VALUES (617,'I6', TRUE); 
INSERT INTO uzytkownicy(id_konta, nazwa, czy_dziecko) VALUES (617,'the9', TRUE); 
INSERT INTO uzytkownicy(id_konta, nazwa, czy_dziecko) VALUES (617,'initially8', FALSE); 
INSERT INTO uzytkownicy(id_konta, nazwa, czy_dziecko) VALUES (618,'blackmarket5', FALSE); 
INSERT INTO uzytkownicy(id_konta, nazwa, czy_dziecko) VALUES (618,'any1', FALSE); 
INSERT INTO uzytkownicy(id_konta, nazwa, czy_dziecko) VALUES (618,'beyond3', FALSE); 
INSERT INTO uzytkownicy(id_konta, nazwa, czy_dziecko) VALUES (619,'control6', FALSE); 
INSERT INTO uzytkownicy(id_konta, nazwa, czy_dziecko) VALUES (620,'beyond9', FALSE); 
INSERT INTO uzytkownicy(id_konta, nazwa, czy_dziecko) VALUES (621,'back3', FALSE); 
INSERT INTO uzytkownicy(id_konta, nazwa, czy_dziecko) VALUES (621,'an7', FALSE); 
INSERT INTO uzytkownicy(id_konta, nazwa, czy_dziecko) VALUES (621,'as5', TRUE); 
INSERT INTO uzytkownicy(id_konta, nazwa, czy_dziecko) VALUES (622,'into8', FALSE); 
INSERT INTO uzytkownicy(id_konta, nazwa, czy_dziecko) VALUES (622,'blackmarket4', FALSE); 
INSERT INTO uzytkownicy(id_konta, nazwa, czy_dziecko) VALUES (622,'customer1', FALSE); 
INSERT INTO uzytkownicy(id_konta, nazwa, czy_dziecko) VALUES (622,'the6', FALSE); 
INSERT INTO uzytkownicy(id_konta, nazwa, czy_dziecko) VALUES (622,'back9', FALSE); 
INSERT INTO uzytkownicy(id_konta, nazwa, czy_dziecko) VALUES (622,'what3', TRUE); 
INSERT INTO uzytkownicy(id_konta, nazwa, czy_dziecko) VALUES (623,'flees9', FALSE); 
INSERT INTO uzytkownicy(id_konta, nazwa, czy_dziecko) VALUES (623,'happened1', TRUE); 
INSERT INTO uzytkownicy(id_konta, nazwa, czy_dziecko) VALUES (623,'any4', FALSE); 
INSERT INTO uzytkownicy(id_konta, nazwa, czy_dziecko) VALUES (623,'Harry3', TRUE); 
INSERT INTO uzytkownicy(id_konta, nazwa, czy_dziecko) VALUES (624,'blackmarket3', FALSE); 
INSERT INTO uzytkownicy(id_konta, nazwa, czy_dziecko) VALUES (624,'economic1', TRUE); 
INSERT INTO uzytkownicy(id_konta, nazwa, czy_dziecko) VALUES (625,'has1', FALSE); 
INSERT INTO uzytkownicy(id_konta, nazwa, czy_dziecko) VALUES (626,'I2', FALSE); 
INSERT INTO uzytkownicy(id_konta, nazwa, czy_dziecko) VALUES (627,'an2', FALSE); 
INSERT INTO uzytkownicy(id_konta, nazwa, czy_dziecko) VALUES (627,'the6', FALSE); 
INSERT INTO uzytkownicy(id_konta, nazwa, czy_dziecko) VALUES (628,'depicts5', FALSE); 
INSERT INTO uzytkownicy(id_konta, nazwa, czy_dziecko) VALUES (628,'into7', FALSE); 
INSERT INTO uzytkownicy(id_konta, nazwa, czy_dziecko) VALUES (628,'owes3', FALSE); 
INSERT INTO uzytkownicy(id_konta, nazwa, czy_dziecko) VALUES (628,'what1', FALSE); 
INSERT INTO uzytkownicy(id_konta, nazwa, czy_dziecko) VALUES (629,'the2', FALSE); 
INSERT INTO uzytkownicy(id_konta, nazwa, czy_dziecko) VALUES (629,'by9', FALSE); 
INSERT INTO uzytkownicy(id_konta, nazwa, czy_dziecko) VALUES (629,'airplane8', FALSE); 
INSERT INTO uzytkownicy(id_konta, nazwa, czy_dziecko) VALUES (630,'an2', FALSE); 
INSERT INTO uzytkownicy(id_konta, nazwa, czy_dziecko) VALUES (630,'Johnson5', FALSE); 
INSERT INTO uzytkownicy(id_konta, nazwa, czy_dziecko) VALUES (631,'slipping1', FALSE); 
INSERT INTO uzytkownicy(id_konta, nazwa, czy_dziecko) VALUES (632,'flees9', FALSE); 
INSERT INTO uzytkownicy(id_konta, nazwa, czy_dziecko) VALUES (632,'I7', TRUE); 
INSERT INTO uzytkownicy(id_konta, nazwa, czy_dziecko) VALUES (632,'forces2', FALSE); 
INSERT INTO uzytkownicy(id_konta, nazwa, czy_dziecko) VALUES (633,'mainland9', FALSE); 
INSERT INTO uzytkownicy(id_konta, nazwa, czy_dziecko) VALUES (634,'then1', FALSE); 
INSERT INTO uzytkownicy(id_konta, nazwa, czy_dziecko) VALUES (635,'I2', FALSE); 
INSERT INTO uzytkownicy(id_konta, nazwa, czy_dziecko) VALUES (636,'tricks3', FALSE); 
INSERT INTO uzytkownicy(id_konta, nazwa, czy_dziecko) VALUES (637,'Mr.2', FALSE); 
INSERT INTO uzytkownicy(id_konta, nazwa, czy_dziecko) VALUES (638,'before9', FALSE); 
INSERT INTO uzytkownicy(id_konta, nazwa, czy_dziecko) VALUES (639,'into9', FALSE); 
INSERT INTO uzytkownicy(id_konta, nazwa, czy_dziecko) VALUES (639,'any4', TRUE); 
INSERT INTO uzytkownicy(id_konta, nazwa, czy_dziecko) VALUES (640,'who7', FALSE); 
INSERT INTO uzytkownicy(id_konta, nazwa, czy_dziecko) VALUES (640,'flees3', FALSE); 
INSERT INTO uzytkownicy(id_konta, nazwa, czy_dziecko) VALUES (641,'as8', FALSE); 
INSERT INTO uzytkownicy(id_konta, nazwa, czy_dziecko) VALUES (642,'forced3', FALSE); 
INSERT INTO uzytkownicy(id_konta, nazwa, czy_dziecko) VALUES (643,'Mr.1', FALSE); 
INSERT INTO uzytkownicy(id_konta, nazwa, czy_dziecko) VALUES (643,'realizes4', TRUE); 
INSERT INTO uzytkownicy(id_konta, nazwa, czy_dziecko) VALUES (643,'novel6', TRUE); 
INSERT INTO uzytkownicy(id_konta, nazwa, czy_dziecko) VALUES (644,'realizes3', FALSE); 
INSERT INTO uzytkownicy(id_konta, nazwa, czy_dziecko) VALUES (645,'man9', FALSE); 
INSERT INTO uzytkownicy(id_konta, nazwa, czy_dziecko) VALUES (645,'realizes3', FALSE); 
INSERT INTO uzytkownicy(id_konta, nazwa, czy_dziecko) VALUES (645,'control4', FALSE); 
INSERT INTO uzytkownicy(id_konta, nazwa, czy_dziecko) VALUES (646,'without1', FALSE); 
INSERT INTO uzytkownicy(id_konta, nazwa, czy_dziecko) VALUES (646,'happened8', FALSE); 
INSERT INTO uzytkownicy(id_konta, nazwa, czy_dziecko) VALUES (647,'forced3', FALSE); 
INSERT INTO uzytkownicy(id_konta, nazwa, czy_dziecko) VALUES (648,'is5', FALSE); 
INSERT INTO uzytkownicy(id_konta, nazwa, czy_dziecko) VALUES (648,'Mark1', TRUE); 
INSERT INTO uzytkownicy(id_konta, nazwa, czy_dziecko) VALUES (648,'by9', TRUE); 
INSERT INTO uzytkownicy(id_konta, nazwa, czy_dziecko) VALUES (648,'Johnson6', FALSE); 
INSERT INTO uzytkownicy(id_konta, nazwa, czy_dziecko) VALUES (648,'flees8', FALSE); 
INSERT INTO uzytkownicy(id_konta, nazwa, czy_dziecko) VALUES (648,'by2', FALSE); 
INSERT INTO uzytkownicy(id_konta, nazwa, czy_dziecko) VALUES (649,'flees6', FALSE); 
INSERT INTO uzytkownicy(id_konta, nazwa, czy_dziecko) VALUES (649,'who7', FALSE); 
INSERT INTO uzytkownicy(id_konta, nazwa, czy_dziecko) VALUES (650,'good8', FALSE); 
INSERT INTO uzytkownicy(id_konta, nazwa, czy_dziecko) VALUES (650,'flees6', FALSE); 
INSERT INTO uzytkownicy(id_konta, nazwa, czy_dziecko) VALUES (650,'activity4', TRUE); 
INSERT INTO uzytkownicy(id_konta, nazwa, czy_dziecko) VALUES (650,'depicts3', TRUE); 
INSERT INTO uzytkownicy(id_konta, nazwa, czy_dziecko) VALUES (651,'paying5', FALSE); 
INSERT INTO uzytkownicy(id_konta, nazwa, czy_dziecko) VALUES (652,'beyond8', FALSE); 
INSERT INTO uzytkownicy(id_konta, nazwa, czy_dziecko) VALUES (652,'back3', FALSE); 
INSERT INTO uzytkownicy(id_konta, nazwa, czy_dziecko) VALUES (653,'without9', FALSE); 
INSERT INTO uzytkownicy(id_konta, nazwa, czy_dziecko) VALUES (653,'Johnson6', TRUE); 
INSERT INTO uzytkownicy(id_konta, nazwa, czy_dziecko) VALUES (654,'his2', FALSE); 
INSERT INTO uzytkownicy(id_konta, nazwa, czy_dziecko) VALUES (655,'forces8', FALSE); 
