INSERT INTO platnosci(id_konta, data, kwota) VALUES(1,'2017-08-21',34); 
INSERT INTO platnosci(id_konta, data, kwota) VALUES(9,'2019-07-20',34); 
INSERT INTO platnosci(id_konta, data, kwota) VALUES(9,'2019-08-20',34); 
INSERT INTO platnosci(id_konta, data, kwota) VALUES(9,'2019-09-20',34); 
INSERT INTO platnosci(id_konta, data, kwota) VALUES(9,'2019-10-20',34); 
INSERT INTO platnosci(id_konta, data, kwota) VALUES(9,'2019-11-20',34); 
INSERT INTO platnosci(id_konta, data, kwota) VALUES(9,'2019-12-20',34); 
INSERT INTO platnosci(id_konta, data, kwota) VALUES(9,'2020-01-20',34); 
INSERT INTO platnosci(id_konta, data, kwota) VALUES(9,'2020-02-20',34); 
INSERT INTO platnosci(id_konta, data, kwota) VALUES(9,'2020-03-20',34); 
INSERT INTO platnosci(id_konta, data, kwota) VALUES(9,'2020-04-20',34); 
INSERT INTO platnosci(id_konta, data, kwota) VALUES(9,'2020-05-20',34); 
INSERT INTO platnosci(id_konta, data, kwota) VALUES(9,'2020-06-20',34); 
INSERT INTO platnosci(id_konta, data, kwota) VALUES(9,'2020-07-20',34); 
INSERT INTO platnosci(id_konta, data, kwota) VALUES(9,'2020-08-20',34); 
INSERT INTO platnosci(id_konta, data, kwota) VALUES(9,'2020-09-20',34); 
INSERT INTO platnosci(id_konta, data, kwota) VALUES(9,'2020-10-20',34); 
INSERT INTO platnosci(id_konta, data, kwota) VALUES(9,'2020-11-20',34); 
INSERT INTO platnosci(id_konta, data, kwota) VALUES(9,'2020-12-20',34); 
INSERT INTO platnosci(id_konta, data, kwota) VALUES(9,'2021-01-20',34); 
INSERT INTO platnosci(id_konta, data, kwota) VALUES(10,'2013-03-25',34); 
INSERT INTO platnosci(id_konta, data, kwota) VALUES(10,'2013-04-25',34); 
INSERT INTO platnosci(id_konta, data, kwota) VALUES(10,'2013-05-25',34); 
INSERT INTO platnosci(id_konta, data, kwota) VALUES(10,'2013-06-25',34); 
INSERT INTO platnosci(id_konta, data, kwota) VALUES(10,'2013-07-25',34); 
INSERT INTO platnosci(id_konta, data, kwota) VALUES(10,'2013-08-25',34); 
INSERT INTO platnosci(id_konta, data, kwota) VALUES(10,'2013-09-25',34); 
INSERT INTO platnosci(id_konta, data, kwota) VALUES(10,'2013-10-25',34); 
INSERT INTO platnosci(id_konta, data, kwota) VALUES(10,'2013-11-25',34); 
INSERT INTO platnosci(id_konta, data, kwota) VALUES(10,'2013-12-25',34); 
INSERT INTO platnosci(id_konta, data, kwota) VALUES(10,'2014-01-25',34); 
INSERT INTO platnosci(id_konta, data, kwota) VALUES(10,'2014-02-25',34); 
INSERT INTO platnosci(id_konta, data, kwota) VALUES(10,'2014-03-25',34); 
INSERT INTO platnosci(id_konta, data, kwota) VALUES(10,'2014-04-25',34); 
INSERT INTO platnosci(id_konta, data, kwota) VALUES(10,'2014-05-25',34); 
INSERT INTO platnosci(id_konta, data, kwota) VALUES(10,'2014-06-25',34); 
INSERT INTO platnosci(id_konta, data, kwota) VALUES(10,'2014-07-25',34); 
INSERT INTO platnosci(id_konta, data, kwota) VALUES(10,'2014-08-25',34); 
INSERT INTO platnosci(id_konta, data, kwota) VALUES(10,'2014-09-25',34); 
INSERT INTO platnosci(id_konta, data, kwota) VALUES(10,'2014-10-25',34); 
INSERT INTO platnosci(id_konta, data, kwota) VALUES(10,'2014-11-25',34); 
INSERT INTO platnosci(id_konta, data, kwota) VALUES(10,'2014-12-25',34); 
INSERT INTO platnosci(id_konta, data, kwota) VALUES(10,'2015-01-25',34); 
INSERT INTO platnosci(id_konta, data, kwota) VALUES(10,'2015-02-25',34); 
INSERT INTO platnosci(id_konta, data, kwota) VALUES(10,'2015-03-25',34); 
INSERT INTO platnosci(id_konta, data, kwota) VALUES(10,'2015-04-25',34); 
INSERT INTO platnosci(id_konta, data, kwota) VALUES(10,'2015-05-25',34); 
INSERT INTO platnosci(id_konta, data, kwota) VALUES(10,'2015-06-25',34); 
INSERT INTO platnosci(id_konta, data, kwota) VALUES(10,'2015-07-25',34); 
INSERT INTO platnosci(id_konta, data, kwota) VALUES(10,'2015-08-25',34); 
INSERT INTO platnosci(id_konta, data, kwota) VALUES(10,'2015-09-25',34); 
INSERT INTO platnosci(id_konta, data, kwota) VALUES(10,'2015-10-25',34); 
INSERT INTO platnosci(id_konta, data, kwota) VALUES(10,'2015-11-25',34); 
INSERT INTO platnosci(id_konta, data, kwota) VALUES(10,'2015-12-25',34); 
INSERT INTO platnosci(id_konta, data, kwota) VALUES(10,'2016-01-25',34); 
INSERT INTO platnosci(id_konta, data, kwota) VALUES(10,'2016-02-25',34); 
INSERT INTO platnosci(id_konta, data, kwota) VALUES(10,'2016-03-25',34); 
INSERT INTO platnosci(id_konta, data, kwota) VALUES(10,'2016-04-25',34); 
INSERT INTO platnosci(id_konta, data, kwota) VALUES(10,'2016-05-25',34); 
INSERT INTO platnosci(id_konta, data, kwota) VALUES(10,'2016-06-25',34); 
INSERT INTO platnosci(id_konta, data, kwota) VALUES(10,'2016-07-25',34); 
INSERT INTO platnosci(id_konta, data, kwota) VALUES(10,'2016-08-25',34); 
INSERT INTO platnosci(id_konta, data, kwota) VALUES(10,'2016-09-25',34); 
INSERT INTO platnosci(id_konta, data, kwota) VALUES(10,'2016-10-25',34); 
INSERT INTO platnosci(id_konta, data, kwota) VALUES(10,'2016-11-25',34); 
INSERT INTO platnosci(id_konta, data, kwota) VALUES(10,'2016-12-25',34); 
INSERT INTO platnosci(id_konta, data, kwota) VALUES(10,'2017-01-25',34); 
INSERT INTO platnosci(id_konta, data, kwota) VALUES(10,'2017-02-25',34); 
INSERT INTO platnosci(id_konta, data, kwota) VALUES(10,'2017-03-25',34); 
INSERT INTO platnosci(id_konta, data, kwota) VALUES(10,'2017-04-25',34); 
INSERT INTO platnosci(id_konta, data, kwota) VALUES(10,'2017-05-25',34); 
INSERT INTO platnosci(id_konta, data, kwota) VALUES(10,'2017-06-25',34); 
INSERT INTO platnosci(id_konta, data, kwota) VALUES(10,'2017-07-25',34); 
INSERT INTO platnosci(id_konta, data, kwota) VALUES(10,'2017-08-25',34); 
INSERT INTO platnosci(id_konta, data, kwota) VALUES(10,'2017-09-25',34); 
INSERT INTO platnosci(id_konta, data, kwota) VALUES(10,'2017-10-25',34); 
INSERT INTO platnosci(id_konta, data, kwota) VALUES(10,'2017-11-25',34); 
INSERT INTO platnosci(id_konta, data, kwota) VALUES(10,'2017-12-25',34); 
INSERT INTO platnosci(id_konta, data, kwota) VALUES(10,'2018-01-25',34); 
INSERT INTO platnosci(id_konta, data, kwota) VALUES(10,'2018-02-25',34); 
INSERT INTO platnosci(id_konta, data, kwota) VALUES(10,'2018-03-25',34); 
INSERT INTO platnosci(id_konta, data, kwota) VALUES(10,'2018-04-25',34); 
INSERT INTO platnosci(id_konta, data, kwota) VALUES(10,'2018-05-25',34); 
INSERT INTO platnosci(id_konta, data, kwota) VALUES(10,'2018-06-25',34); 
INSERT INTO platnosci(id_konta, data, kwota) VALUES(10,'2018-07-25',34); 
INSERT INTO platnosci(id_konta, data, kwota) VALUES(10,'2018-08-25',34); 
INSERT INTO platnosci(id_konta, data, kwota) VALUES(10,'2018-09-25',34); 
INSERT INTO platnosci(id_konta, data, kwota) VALUES(10,'2018-10-25',34); 
INSERT INTO platnosci(id_konta, data, kwota) VALUES(10,'2018-11-25',34); 
INSERT INTO platnosci(id_konta, data, kwota) VALUES(10,'2018-12-25',34); 
INSERT INTO platnosci(id_konta, data, kwota) VALUES(10,'2019-01-25',34); 
INSERT INTO platnosci(id_konta, data, kwota) VALUES(10,'2019-02-25',34); 
INSERT INTO platnosci(id_konta, data, kwota) VALUES(10,'2019-03-25',34); 
INSERT INTO platnosci(id_konta, data, kwota) VALUES(10,'2019-04-25',34); 
INSERT INTO platnosci(id_konta, data, kwota) VALUES(10,'2019-05-25',34); 
INSERT INTO platnosci(id_konta, data, kwota) VALUES(10,'2019-06-25',34); 
INSERT INTO platnosci(id_konta, data, kwota) VALUES(10,'2019-07-25',34); 
INSERT INTO platnosci(id_konta, data, kwota) VALUES(10,'2019-08-25',34); 
INSERT INTO platnosci(id_konta, data, kwota) VALUES(10,'2019-09-25',34); 
INSERT INTO platnosci(id_konta, data, kwota) VALUES(10,'2019-10-25',34); 
INSERT INTO platnosci(id_konta, data, kwota) VALUES(10,'2019-11-25',34); 
INSERT INTO platnosci(id_konta, data, kwota) VALUES(10,'2019-12-25',34); 
INSERT INTO platnosci(id_konta, data, kwota) VALUES(10,'2020-01-25',34); 
INSERT INTO platnosci(id_konta, data, kwota) VALUES(10,'2020-02-25',34); 
INSERT INTO platnosci(id_konta, data, kwota) VALUES(10,'2020-03-25',34); 
INSERT INTO platnosci(id_konta, data, kwota) VALUES(10,'2020-04-25',34); 
INSERT INTO platnosci(id_konta, data, kwota) VALUES(10,'2020-05-25',34); 
INSERT INTO platnosci(id_konta, data, kwota) VALUES(10,'2020-06-25',34); 
INSERT INTO platnosci(id_konta, data, kwota) VALUES(10,'2020-07-25',34); 
INSERT INTO platnosci(id_konta, data, kwota) VALUES(10,'2020-08-25',34); 
INSERT INTO platnosci(id_konta, data, kwota) VALUES(10,'2020-09-25',34); 
INSERT INTO platnosci(id_konta, data, kwota) VALUES(10,'2020-10-25',34); 
INSERT INTO platnosci(id_konta, data, kwota) VALUES(10,'2020-11-25',34); 
INSERT INTO platnosci(id_konta, data, kwota) VALUES(10,'2020-12-25',34); 
INSERT INTO platnosci(id_konta, data, kwota) VALUES(11,'2014-05-21',34); 
INSERT INTO platnosci(id_konta, data, kwota) VALUES(11,'2014-06-21',34); 
INSERT INTO platnosci(id_konta, data, kwota) VALUES(11,'2014-07-21',34); 
INSERT INTO platnosci(id_konta, data, kwota) VALUES(11,'2014-08-21',34); 
INSERT INTO platnosci(id_konta, data, kwota) VALUES(11,'2014-09-21',34); 
INSERT INTO platnosci(id_konta, data, kwota) VALUES(11,'2014-10-21',34); 
INSERT INTO platnosci(id_konta, data, kwota) VALUES(11,'2014-11-21',34); 
INSERT INTO platnosci(id_konta, data, kwota) VALUES(11,'2014-12-21',34); 
INSERT INTO platnosci(id_konta, data, kwota) VALUES(11,'2015-01-21',34); 
INSERT INTO platnosci(id_konta, data, kwota) VALUES(11,'2015-02-21',34); 
INSERT INTO platnosci(id_konta, data, kwota) VALUES(11,'2015-03-21',34); 
INSERT INTO platnosci(id_konta, data, kwota) VALUES(11,'2015-04-21',34); 
INSERT INTO platnosci(id_konta, data, kwota) VALUES(11,'2015-05-21',34); 
INSERT INTO platnosci(id_konta, data, kwota) VALUES(11,'2015-06-21',34); 
INSERT INTO platnosci(id_konta, data, kwota) VALUES(11,'2015-07-21',34); 
INSERT INTO platnosci(id_konta, data, kwota) VALUES(11,'2015-08-21',34); 
INSERT INTO platnosci(id_konta, data, kwota) VALUES(11,'2015-09-21',34); 
INSERT INTO platnosci(id_konta, data, kwota) VALUES(11,'2015-10-21',34); 
INSERT INTO platnosci(id_konta, data, kwota) VALUES(11,'2015-11-21',34); 
INSERT INTO platnosci(id_konta, data, kwota) VALUES(11,'2015-12-21',34); 
INSERT INTO platnosci(id_konta, data, kwota) VALUES(11,'2016-01-21',34); 
INSERT INTO platnosci(id_konta, data, kwota) VALUES(11,'2016-02-21',34); 
INSERT INTO platnosci(id_konta, data, kwota) VALUES(11,'2016-03-21',34); 
INSERT INTO platnosci(id_konta, data, kwota) VALUES(11,'2016-04-21',34); 
INSERT INTO platnosci(id_konta, data, kwota) VALUES(11,'2016-05-21',34); 
INSERT INTO platnosci(id_konta, data, kwota) VALUES(11,'2016-06-21',34); 
INSERT INTO platnosci(id_konta, data, kwota) VALUES(11,'2016-07-21',34); 
INSERT INTO platnosci(id_konta, data, kwota) VALUES(11,'2016-08-21',34); 
INSERT INTO platnosci(id_konta, data, kwota) VALUES(11,'2016-09-21',34); 
INSERT INTO platnosci(id_konta, data, kwota) VALUES(11,'2016-10-21',34); 
INSERT INTO platnosci(id_konta, data, kwota) VALUES(11,'2016-11-21',34); 
INSERT INTO platnosci(id_konta, data, kwota) VALUES(11,'2016-12-21',34); 
INSERT INTO platnosci(id_konta, data, kwota) VALUES(11,'2017-01-21',34); 
INSERT INTO platnosci(id_konta, data, kwota) VALUES(11,'2017-02-21',34); 
INSERT INTO platnosci(id_konta, data, kwota) VALUES(11,'2017-03-21',34); 
INSERT INTO platnosci(id_konta, data, kwota) VALUES(11,'2017-04-21',34); 
INSERT INTO platnosci(id_konta, data, kwota) VALUES(11,'2017-05-21',34); 
INSERT INTO platnosci(id_konta, data, kwota) VALUES(11,'2017-06-21',34); 
INSERT INTO platnosci(id_konta, data, kwota) VALUES(11,'2017-07-21',34); 
INSERT INTO platnosci(id_konta, data, kwota) VALUES(11,'2017-08-21',34); 
INSERT INTO platnosci(id_konta, data, kwota) VALUES(11,'2017-09-21',34); 
INSERT INTO platnosci(id_konta, data, kwota) VALUES(11,'2017-10-21',34); 
INSERT INTO platnosci(id_konta, data, kwota) VALUES(11,'2017-11-21',34); 
INSERT INTO platnosci(id_konta, data, kwota) VALUES(11,'2017-12-21',34); 
INSERT INTO platnosci(id_konta, data, kwota) VALUES(11,'2018-01-21',34); 
INSERT INTO platnosci(id_konta, data, kwota) VALUES(11,'2018-02-21',34); 
INSERT INTO platnosci(id_konta, data, kwota) VALUES(11,'2018-03-21',34); 
INSERT INTO platnosci(id_konta, data, kwota) VALUES(11,'2018-04-21',34); 
INSERT INTO platnosci(id_konta, data, kwota) VALUES(11,'2018-05-21',34); 
INSERT INTO platnosci(id_konta, data, kwota) VALUES(11,'2018-06-21',34); 
INSERT INTO platnosci(id_konta, data, kwota) VALUES(11,'2018-07-21',34); 
INSERT INTO platnosci(id_konta, data, kwota) VALUES(11,'2018-08-21',34); 
INSERT INTO platnosci(id_konta, data, kwota) VALUES(11,'2018-09-21',34); 
INSERT INTO platnosci(id_konta, data, kwota) VALUES(11,'2018-10-21',34); 
INSERT INTO platnosci(id_konta, data, kwota) VALUES(11,'2018-11-21',34); 
INSERT INTO platnosci(id_konta, data, kwota) VALUES(11,'2018-12-21',34); 
INSERT INTO platnosci(id_konta, data, kwota) VALUES(11,'2019-01-21',34); 
INSERT INTO platnosci(id_konta, data, kwota) VALUES(11,'2019-02-21',34); 
INSERT INTO platnosci(id_konta, data, kwota) VALUES(11,'2019-03-21',34); 
INSERT INTO platnosci(id_konta, data, kwota) VALUES(11,'2019-04-21',34); 
INSERT INTO platnosci(id_konta, data, kwota) VALUES(11,'2019-05-21',34); 
INSERT INTO platnosci(id_konta, data, kwota) VALUES(11,'2019-06-21',34); 
INSERT INTO platnosci(id_konta, data, kwota) VALUES(11,'2019-07-21',34); 
INSERT INTO platnosci(id_konta, data, kwota) VALUES(11,'2019-08-21',34); 
INSERT INTO platnosci(id_konta, data, kwota) VALUES(11,'2019-09-21',34); 
INSERT INTO platnosci(id_konta, data, kwota) VALUES(11,'2019-10-21',34); 
INSERT INTO platnosci(id_konta, data, kwota) VALUES(11,'2019-11-21',34); 
INSERT INTO platnosci(id_konta, data, kwota) VALUES(11,'2019-12-21',34); 
INSERT INTO platnosci(id_konta, data, kwota) VALUES(11,'2020-01-21',34); 
INSERT INTO platnosci(id_konta, data, kwota) VALUES(11,'2020-02-21',34); 
INSERT INTO platnosci(id_konta, data, kwota) VALUES(11,'2020-03-21',34); 
INSERT INTO platnosci(id_konta, data, kwota) VALUES(11,'2020-04-21',34); 
INSERT INTO platnosci(id_konta, data, kwota) VALUES(11,'2020-05-21',34); 
INSERT INTO platnosci(id_konta, data, kwota) VALUES(11,'2020-06-21',34); 
INSERT INTO platnosci(id_konta, data, kwota) VALUES(11,'2020-07-21',34); 
INSERT INTO platnosci(id_konta, data, kwota) VALUES(11,'2020-08-21',34); 
INSERT INTO platnosci(id_konta, data, kwota) VALUES(11,'2020-09-21',34); 
INSERT INTO platnosci(id_konta, data, kwota) VALUES(11,'2020-10-21',34); 
INSERT INTO platnosci(id_konta, data, kwota) VALUES(11,'2020-11-21',34); 
INSERT INTO platnosci(id_konta, data, kwota) VALUES(11,'2020-12-21',34); 
INSERT INTO platnosci(id_konta, data, kwota) VALUES(12,'2019-08-10',52); 
INSERT INTO platnosci(id_konta, data, kwota) VALUES(12,'2019-09-10',52); 
INSERT INTO platnosci(id_konta, data, kwota) VALUES(12,'2019-10-10',52); 
INSERT INTO platnosci(id_konta, data, kwota) VALUES(12,'2019-11-10',52); 
INSERT INTO platnosci(id_konta, data, kwota) VALUES(12,'2019-12-10',52); 
INSERT INTO platnosci(id_konta, data, kwota) VALUES(12,'2020-01-10',52); 
INSERT INTO platnosci(id_konta, data, kwota) VALUES(12,'2020-02-10',52); 
INSERT INTO platnosci(id_konta, data, kwota) VALUES(12,'2020-03-10',52); 
INSERT INTO platnosci(id_konta, data, kwota) VALUES(12,'2020-04-10',52); 
INSERT INTO platnosci(id_konta, data, kwota) VALUES(12,'2020-05-10',52); 
INSERT INTO platnosci(id_konta, data, kwota) VALUES(12,'2020-06-10',52); 
INSERT INTO platnosci(id_konta, data, kwota) VALUES(12,'2020-07-10',52); 
INSERT INTO platnosci(id_konta, data, kwota) VALUES(12,'2020-08-10',52); 
INSERT INTO platnosci(id_konta, data, kwota) VALUES(12,'2020-09-10',52); 
INSERT INTO platnosci(id_konta, data, kwota) VALUES(12,'2020-10-10',52); 
INSERT INTO platnosci(id_konta, data, kwota) VALUES(12,'2020-11-10',52); 
INSERT INTO platnosci(id_konta, data, kwota) VALUES(12,'2020-12-10',52); 
INSERT INTO platnosci(id_konta, data, kwota) VALUES(13,'2017-10-13',34); 
INSERT INTO platnosci(id_konta, data, kwota) VALUES(13,'2017-11-13',34); 
INSERT INTO platnosci(id_konta, data, kwota) VALUES(13,'2017-12-13',34); 
INSERT INTO platnosci(id_konta, data, kwota) VALUES(13,'2018-01-13',34); 
INSERT INTO platnosci(id_konta, data, kwota) VALUES(13,'2018-02-13',34); 
INSERT INTO platnosci(id_konta, data, kwota) VALUES(13,'2018-03-13',34); 
INSERT INTO platnosci(id_konta, data, kwota) VALUES(13,'2018-04-13',34); 
INSERT INTO platnosci(id_konta, data, kwota) VALUES(13,'2018-05-13',34); 
INSERT INTO platnosci(id_konta, data, kwota) VALUES(13,'2018-06-13',34); 
INSERT INTO platnosci(id_konta, data, kwota) VALUES(13,'2018-07-13',34); 
INSERT INTO platnosci(id_konta, data, kwota) VALUES(13,'2018-08-13',34); 
INSERT INTO platnosci(id_konta, data, kwota) VALUES(13,'2018-09-13',34); 
INSERT INTO platnosci(id_konta, data, kwota) VALUES(13,'2018-10-13',34); 
INSERT INTO platnosci(id_konta, data, kwota) VALUES(13,'2018-11-13',34); 
INSERT INTO platnosci(id_konta, data, kwota) VALUES(13,'2018-12-13',34); 
INSERT INTO platnosci(id_konta, data, kwota) VALUES(13,'2019-01-13',34); 
INSERT INTO platnosci(id_konta, data, kwota) VALUES(13,'2019-02-13',34); 
INSERT INTO platnosci(id_konta, data, kwota) VALUES(13,'2019-03-13',34); 
INSERT INTO platnosci(id_konta, data, kwota) VALUES(13,'2019-04-13',34); 
INSERT INTO platnosci(id_konta, data, kwota) VALUES(13,'2019-05-13',34); 
INSERT INTO platnosci(id_konta, data, kwota) VALUES(13,'2019-06-13',34); 
INSERT INTO platnosci(id_konta, data, kwota) VALUES(13,'2019-07-13',34); 
INSERT INTO platnosci(id_konta, data, kwota) VALUES(13,'2019-08-13',34); 
INSERT INTO platnosci(id_konta, data, kwota) VALUES(13,'2019-09-13',34); 
INSERT INTO platnosci(id_konta, data, kwota) VALUES(13,'2019-10-13',34); 
INSERT INTO platnosci(id_konta, data, kwota) VALUES(13,'2019-11-13',34); 
INSERT INTO platnosci(id_konta, data, kwota) VALUES(13,'2019-12-13',34); 
INSERT INTO platnosci(id_konta, data, kwota) VALUES(13,'2020-01-13',34); 
INSERT INTO platnosci(id_konta, data, kwota) VALUES(13,'2020-02-13',34); 
INSERT INTO platnosci(id_konta, data, kwota) VALUES(13,'2020-03-13',34); 
INSERT INTO platnosci(id_konta, data, kwota) VALUES(13,'2020-04-13',34); 
INSERT INTO platnosci(id_konta, data, kwota) VALUES(13,'2020-05-13',34); 
INSERT INTO platnosci(id_konta, data, kwota) VALUES(13,'2020-06-13',34); 
INSERT INTO platnosci(id_konta, data, kwota) VALUES(13,'2020-07-13',34); 
INSERT INTO platnosci(id_konta, data, kwota) VALUES(13,'2020-08-13',34); 
INSERT INTO platnosci(id_konta, data, kwota) VALUES(13,'2020-09-13',34); 
INSERT INTO platnosci(id_konta, data, kwota) VALUES(13,'2020-10-13',34); 
INSERT INTO platnosci(id_konta, data, kwota) VALUES(13,'2020-11-13',34); 
INSERT INTO platnosci(id_konta, data, kwota) VALUES(13,'2020-12-13',34); 
INSERT INTO platnosci(id_konta, data, kwota) VALUES(13,'2021-01-13',34); 
INSERT INTO platnosci(id_konta, data, kwota) VALUES(14,'2014-10-25',28); 
INSERT INTO platnosci(id_konta, data, kwota) VALUES(14,'2014-11-25',28); 
INSERT INTO platnosci(id_konta, data, kwota) VALUES(14,'2014-12-25',28); 
INSERT INTO platnosci(id_konta, data, kwota) VALUES(14,'2015-01-25',28); 
INSERT INTO platnosci(id_konta, data, kwota) VALUES(14,'2015-02-25',28); 
INSERT INTO platnosci(id_konta, data, kwota) VALUES(14,'2015-03-25',28); 
INSERT INTO platnosci(id_konta, data, kwota) VALUES(14,'2015-04-25',28); 
INSERT INTO platnosci(id_konta, data, kwota) VALUES(14,'2015-05-25',28); 
INSERT INTO platnosci(id_konta, data, kwota) VALUES(14,'2015-06-25',28); 
INSERT INTO platnosci(id_konta, data, kwota) VALUES(14,'2015-07-25',28); 
INSERT INTO platnosci(id_konta, data, kwota) VALUES(14,'2015-08-25',28); 
INSERT INTO platnosci(id_konta, data, kwota) VALUES(14,'2015-09-25',28); 
INSERT INTO platnosci(id_konta, data, kwota) VALUES(14,'2015-10-25',28); 
INSERT INTO platnosci(id_konta, data, kwota) VALUES(14,'2015-11-25',28); 
INSERT INTO platnosci(id_konta, data, kwota) VALUES(14,'2015-12-25',28); 
INSERT INTO platnosci(id_konta, data, kwota) VALUES(14,'2016-01-25',28); 
INSERT INTO platnosci(id_konta, data, kwota) VALUES(14,'2016-02-25',28); 
INSERT INTO platnosci(id_konta, data, kwota) VALUES(14,'2016-03-25',28); 
INSERT INTO platnosci(id_konta, data, kwota) VALUES(14,'2016-04-25',28); 
INSERT INTO platnosci(id_konta, data, kwota) VALUES(14,'2016-05-25',28); 
INSERT INTO platnosci(id_konta, data, kwota) VALUES(14,'2016-06-25',28); 
INSERT INTO platnosci(id_konta, data, kwota) VALUES(14,'2016-07-25',28); 
INSERT INTO platnosci(id_konta, data, kwota) VALUES(14,'2016-08-25',28); 
