INSERT INTO komentarze(tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
INSERT INTO komentarze(tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (' Man she Mark forced any she! Who into back into as who.',207, '2020-12-05',8836,NULL); 
INSERT INTO komentarze(tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (' She Mr. man he charter. He to Brownstone tricks Johnson? Initially money mainland.',1734, '2019-05-14',86,NULL); 
INSERT INTO komentarze(tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (' Mr. activity I Mr. who forces Mr.! He paying any without. Airplane money is into of slipping? To beyond fishing! His by any has then essentially any!',1544, '2019-10-21',1850,NULL); 
INSERT INTO komentarze(tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (' Blackmarket forced forced any! I by any! He the good Brownstone the away is forces. Mr. forces then novel. He any by before his paying then away!',195, '2017-12-21',6799,NULL); 
INSERT INTO komentarze(tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (' Slipping of any initially flees an?',1243, '2019-10-26',23646,162354); 
INSERT INTO komentarze(tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (' He has any! Any mainland him into forced Mark who! Is any he he his by! She by good blackmarket an has paying paying. Slipping I novel who control I good Mark?',288, '2019-02-27',16941,NULL); 
INSERT INTO komentarze(tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (' Then what him his any. Is as slipping paying charter paying forces into. By initially who man charter his. Into the essentially to! The his he Mr. his mainland before good.',1724, '2016-10-04',9665,NULL); 
INSERT INTO komentarze(tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (' Brownstone he money I him forces novel I! The mainland good fishing depicts economic paying initially. Activity economic what?',215, '2020-10-11',14246,NULL); 
INSERT INTO komentarze(tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (' The is into paying to money beyond. Harry his economic she!',72, '2018-02-10',23296,150953); 
INSERT INTO komentarze(tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (' By depicts an Johnson. Paying his the initially good! Of slipping an forced back flees he. Without Brownstone the Mr.. Mark man what paying as paying!',1587, '2020-01-06',8751,NULL); 
INSERT INTO komentarze(tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (' The economic happened essentially depicts? Fishing customer flees of is.',1583, '2016-08-26',19711,33403); 
INSERT INTO komentarze(tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (' What without then money charter Harry. Into mainland who? Depicts activity any his the the.',1418, '2020-07-07',16914,NULL); 
INSERT INTO komentarze(tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (' The is realizes paying. The back to without flees back without!',1747, '2019-02-27',1547,NULL); 
INSERT INTO komentarze(tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (' By away mainland depicts! Economic I as money paying Johnson he? By initially blackmarket paying? Of essentially as who she by. Paying away who charter! To flees back depicts!',846, '2019-11-19',16331,NULL); 
INSERT INTO komentarze(tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (' Charter man Brownstone control then!',802, '2018-04-05',8654,NULL); 
INSERT INTO komentarze(tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (' Customer is depicts Mark flees without by any.',906, '2018-06-10',12008,NULL); 
INSERT INTO komentarze(tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (' Is his good depicts! Mr. his any Johnson beyond essentially the?',1375, '2018-03-27',11499,NULL); 
INSERT INTO komentarze(tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (' Realizes activity what the forced airplane! Customer initially I the. By the forces has Brownstone.',705, '2020-09-21',4696,NULL); 
INSERT INTO komentarze(tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (' Control as customer slipping is. Paying by beyond as! As any tricks his economic flees customer Harry!',495, '2015-09-28',22190,115064); 
INSERT INTO komentarze(tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (' Economic activity fishing the! She his novel.',309, '2019-11-28',17167,NULL); 
INSERT INTO komentarze(tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (' Who I she control. Happened what who away! Has economic forced. Man him man customer. Then him control.',1528, '2019-03-21',14778,NULL); 
INSERT INTO komentarze(tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (' Away economic before! Is forced initially without depicts any. Slipping what beyond beyond Mark without tricks novel! Charter beyond of good he. Forces beyond money of he.',879, '2020-08-08',15981,NULL); 
INSERT INTO komentarze(tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (' Beyond customer Brownstone charter flees forced! Control essentially Brownstone economic forced.',1571, '2018-05-26',4950,NULL); 
INSERT INTO komentarze(tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (' By fishing has he what she Johnson! Depicts mainland happened as mainland fishing by the. Initially economic good I beyond forced control into! Who mainland by the Brownstone control! Good mainland Mr. Johnson good back novel money!',763, '2020-01-21',10061,NULL); 
INSERT INTO komentarze(tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (' Airplane novel happened into economic! His has he mainland initially depicts? Essentially back by customer. Of he mainland what away then the by. Away she Mr. tricks depicts fishing customer as. By realizes man blackmarket an his Johnson!',1437, '2019-04-19',22941,139565); 
INSERT INTO komentarze(tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (' An the good airplane is Brownstone. By activity fishing money an by as by! By flees away. Before Brownstone to has has Mark away.',1519, '2020-02-07',1813,NULL); 
INSERT INTO komentarze(tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (' Without of he is as the customer good. Novel Johnson he I into his flees the. Paying away economic.',1644, '2017-12-28',22264,117951); 
INSERT INTO komentarze(tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (' The blackmarket fishing mainland paying Johnson charter she. Before the he money then him as without. Economic as without by of he depicts? Blackmarket realizes fishing him fishing I the airplane.',683, '2020-04-05',4562,NULL); 
INSERT INTO komentarze(tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (' Forces the before novel Johnson the!',1399, '2019-10-31',21293,86264); 
INSERT INTO komentarze(tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (' Mr. depicts beyond flees.',59, '2018-09-22',948,NULL); 
INSERT INTO komentarze(tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (' Mainland what forces! She before airplane initially mainland is money. He an novel Johnson. Man control by the any man any man! Slipping an flees is. The novel realizes of?',732, '2018-09-09',7875,NULL); 
INSERT INTO komentarze(tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (' By the happened by Mark his the? As the into paying him any he his! Mark back paying without mainland? Then owes as. Beyond he man to essentially!',1488, '2019-08-17',21280,85824); 
INSERT INTO komentarze(tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (' Of I what the beyond. Beyond beyond I. He who without his owes owes without flees!',534, '2019-05-11',3894,NULL); 
INSERT INTO komentarze(tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (' Fishing depicts Harry flees I has. Into tricks novel? Paying who away Mr. initially without. Tricks away essentially Brownstone who man forces! By initially any airplane I as.',1173, '2020-05-01',22547,126962); 
INSERT INTO komentarze(tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (' The activity tricks by. What mainland the she by tricks without. Away Harry initially he what has.',293, '2018-03-18',1225,NULL); 
INSERT INTO komentarze(tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (' Him the Johnson Brownstone activity the. Is who forces he initially Harry! Novel without novel essentially the mainland his!',1429, '2014-10-16',16417,NULL); 
INSERT INTO komentarze(tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (' Harry Harry realizes paying good mainland! Happened any tricks novel Mark beyond his depicts! Fishing by control paying slipping man customer!',720, '2020-06-23',16998,NULL); 
INSERT INTO komentarze(tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (' His economic an customer. Of forces I airplane owes! Realizes slipping his Johnson mainland Brownstone control happened? Happened money essentially then charter she into! Charter without Mark his.',1721, '2019-11-02',20615,64885); 
INSERT INTO komentarze(tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (' Owes then Johnson to charter forces activity. To she he by money tricks!',1894, '2018-04-10',13904,NULL); 
INSERT INTO komentarze(tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (' To blackmarket happened then. His is control essentially. Essentially by customer the!',572, '2019-03-07',14795,NULL); 
INSERT INTO komentarze(tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (' Johnson depicts economic has to realizes by! Charter by him Brownstone then what. Good I to who back before back activity.',36, '2020-12-08',22265,108576); 
INSERT INTO komentarze(tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (' I owes good he the! Forced Mark the happened economic control forces? Money without who any owes essentially. Blackmarket airplane Mark customer novel Mark man to? I novel to.',468, '2019-08-20',15273,NULL); 
INSERT INTO komentarze(tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (' Novel Mark by to customer Brownstone flees! Away into Mr. charter then Johnson novel customer!',544, '2020-10-27',18754,866); 
INSERT INTO komentarze(tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (' Into happened by into any Mr.. Slipping novel happened who beyond what what. Paying essentially happened by the forced him. Mr. has Brownstone beyond? Without I tricks blackmarket she blackmarket. Happened activity is the she then economic money.',1677, '2016-05-27',7701,NULL); 
INSERT INTO komentarze(tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (' Good happened before him his Johnson good to. Initially Mark him he of owes Brownstone into. He Brownstone owes happened man. To mainland initially any! He realizes control beyond depicts.',430, '2015-12-04',19619,30092); 
INSERT INTO komentarze(tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (' He what man beyond his is before what. He what fishing depicts by by Mark! Back realizes beyond money flees! Mark he money. His flees I him the by. The money what.',1827, '2019-10-27',5460,NULL); 
INSERT INTO komentarze(tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (' Realizes customer tricks back charter is Harry. Brownstone he has! The Mr. customer by novel an. Airplane before fishing who the any!',1764, '2018-01-25',1324,NULL); 
INSERT INTO komentarze(tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (' Happened by I his by the man. Fishing of airplane? Activity what Harry the by. His into economic Harry she any the back.',522, '2020-11-29',3777,NULL); 
INSERT INTO komentarze(tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (' His he activity back novel owes realizes. What airplane by control blackmarket fishing activity has. Has novel his money is she! Harry beyond good forced Mark Harry! What customer is has initially paying! Forces before his by any back flees!',1630, '2017-07-24',14441,NULL); 
INSERT INTO komentarze(tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
